Package,PASS?,orgRepo,Fails,forks_count,stargazers_count,open_issues
"=HYPERLINK(""https://www.npmjs.com/package/seneca-beanstalk-transport"",""seneca-beanstalk-transport"")",FAIL,"=HYPERLINK(""https://github.com/senecajs/seneca-beanstalk-transport"",""senecajs/seneca-beanstalk-transport"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,9,3,2
"=HYPERLINK(""https://www.npmjs.com/package/seneca-zmq-transport"",""seneca-zmq-transport"")",FAIL,"=HYPERLINK(""https://github.com/rjrodger/seneca-zmq-transport"",""rjrodger/seneca-zmq-transport"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,6,3,6
"=HYPERLINK(""https://www.npmjs.com/package/@seneca/redis-cache"",""@seneca/redis-cache"")",FAIL,"=HYPERLINK(""https://github.com/senecajs/seneca-redis-cache"",""senecajs/seneca-redis-cache"")",[content_readme] [exist_codeconduct] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,7,5,8
"=HYPERLINK(""https://www.npmjs.com/package/seneca-ng-web"",""seneca-ng-web"")",FAIL,"=HYPERLINK(""https://github.com/rjrodger/seneca-ng-web"",""rjrodger/seneca-ng-web"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,3,10,1
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/CaptGreg/SenecaOOP344-attic"",""CaptGreg/SenecaOOP344-attic"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,6,1,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-act-stream"",""seneca-act-stream"")",FAIL,"=HYPERLINK(""https://github.com/senecajs-labs/seneca-act-stream"",""senecajs-labs/seneca-act-stream"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,6,3,1
"=HYPERLINK(""https://www.npmjs.com/package/seneca-loadbalance-transport"",""seneca-loadbalance-transport"")",FAIL,"=HYPERLINK(""https://github.com/mmalecki/seneca-loadbalance-transport"",""mmalecki/seneca-loadbalance-transport"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,4,7,3
"=HYPERLINK(""https://www.npmjs.com/package/seneca-entity-save-stream"",""seneca-entity-save-stream"")",FAIL,"=HYPERLINK(""https://github.com/senecajs-labs/seneca-entity-save-stream"",""senecajs-labs/seneca-entity-save-stream"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,4,4,3
"=HYPERLINK(""https://www.npmjs.com/package/@seneca/cache"",""@seneca/cache"")",FAIL,"=HYPERLINK(""https://github.com/senecajs/seneca-cache"",""senecajs/seneca-cache"")",[content_readme] [exist_codeconduct] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,4,4,5
"=HYPERLINK(""https://www.npmjs.com/package/seneca-facebook-auth"",""seneca-facebook-auth"")",FAIL,"=HYPERLINK(""https://github.com/Concorda/seneca-facebook-auth"",""Concorda/seneca-facebook-auth"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,5,3,3
"=HYPERLINK(""https://www.npmjs.com/package/seneca-scheduler"",""seneca-scheduler"")",FAIL,"=HYPERLINK(""https://github.com/davidmarkclements/seneca-scheduler"",""davidmarkclements/seneca-scheduler"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,3,3,2
"=HYPERLINK(""https://www.npmjs.com/package/seneca-transport-test"",""seneca-transport-test"")",FAIL,"=HYPERLINK(""https://github.com/senecajs/seneca-transport-test"",""senecajs/seneca-transport-test"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,7,0,6
"=HYPERLINK(""https://www.npmjs.com/package/seneca-import-csv"",""seneca-import-csv"")",FAIL,"=HYPERLINK(""https://github.com/senecajs-labs/seneca-import-csv"",""senecajs-labs/seneca-import-csv"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,4,3,3
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/Concorda/seneca-twitter-auth"",""Concorda/seneca-twitter-auth"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,5,2,5
"=HYPERLINK(""https://www.npmjs.com/package/seneca-google-auth"",""seneca-google-auth"")",FAIL,"=HYPERLINK(""https://github.com/Concorda/seneca-google-auth"",""Concorda/seneca-google-auth"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,4,2,1
"=HYPERLINK(""https://www.npmjs.com/package/seneca-pbkdf2-user"",""seneca-pbkdf2-user"")",FAIL,"=HYPERLINK(""https://github.com/piccoloaiutante/seneca-PBKDF2-user"",""piccoloaiutante/seneca-PBKDF2-user"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,6,0,1
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/javouhey/seneca"",""javouhey/seneca"")",[content_readme] [exist_codeconduct] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,2,5,10
"=HYPERLINK(""https://www.npmjs.com/package/seneca-github-auth"",""seneca-github-auth"")",FAIL,"=HYPERLINK(""https://github.com/Concorda/seneca-github-auth"",""Concorda/seneca-github-auth"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,6,0,1
"=HYPERLINK(""https://www.npmjs.com/package/@seneca/cache-test"",""@seneca/cache-test"")",FAIL,"=HYPERLINK(""https://github.com/senecajs/seneca-cache-test"",""senecajs/seneca-cache-test"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,4,0,6
"=HYPERLINK(""https://www.npmjs.com/package/seneca-bluebird"",""seneca-bluebird"")",FAIL,"=HYPERLINK(""https://github.com/tasinet/seneca-bluebird"",""tasinet/seneca-bluebird"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,3,2,2
"=HYPERLINK(""https://www.npmjs.com/package/seneca-oracle-store"",""seneca-oracle-store"")",FAIL,"=HYPERLINK(""https://github.com/senecajs-attic/seneca-oracle-store"",""senecajs-attic/seneca-oracle-store"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,3,2,1
"=HYPERLINK(""https://www.npmjs.com/package/seneca-entity-validator"",""seneca-entity-validator"")",FAIL,"=HYPERLINK(""https://github.com/rjrodger/seneca-entity-validator"",""rjrodger/seneca-entity-validator"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,3,2,2
"=HYPERLINK(""https://www.npmjs.com/package/seneca-quartz-scheduler"",""seneca-quartz-scheduler"")",FAIL,"=HYPERLINK(""https://github.com/senecajs-labs/seneca-quartz-scheduler"",""senecajs-labs/seneca-quartz-scheduler"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,4,0,3
"=HYPERLINK(""https://www.npmjs.com/package/seneca-memcached-cache"",""seneca-memcached-cache"")",FAIL,"=HYPERLINK(""https://github.com/darsee/seneca-memcached-cache"",""darsee/seneca-memcached-cache"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,2,4,1
"=HYPERLINK(""https://www.npmjs.com/package/hapi-seneca"",""hapi-seneca"")",FAIL,"=HYPERLINK(""https://github.com/jakepruitt/hapi-seneca"",""jakepruitt/hapi-seneca"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,2,2,1
"=HYPERLINK(""https://www.npmjs.com/package/seneca-java-driver"",""seneca-java-driver"")",FAIL,"=HYPERLINK(""https://github.com/jakepruitt/seneca-java-driver"",""jakepruitt/seneca-java-driver"")",[content_readme] [exist_codeconduct] [exist_license] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,1,7,1
"=HYPERLINK(""https://www.npmjs.com/package/seneca-soap"",""seneca-soap"")",FAIL,"=HYPERLINK(""https://github.com/nherment/seneca-soap"",""nherment/seneca-soap"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,2,1,2
"=HYPERLINK(""https://www.npmjs.com/package/seneca-jschan-transport"",""seneca-jschan-transport"")",FAIL,"=HYPERLINK(""https://github.com/tur-nr/seneca-jschan-transport"",""tur-nr/seneca-jschan-transport"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [check_default] [version_codeconduct] ,0,5,3
"=HYPERLINK(""https://www.npmjs.com/package/seneca-mail-server"",""seneca-mail-server"")",FAIL,"=HYPERLINK(""https://github.com/nherment/seneca-mail-server"",""nherment/seneca-mail-server"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,2,1,1
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/Roasbeef/seneca"",""Roasbeef/seneca"")",[content_readme] [exist_codeconduct] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,1,3,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-workflow"",""seneca-workflow"")",FAIL,"=HYPERLINK(""https://github.com/nherment/seneca-workflow"",""nherment/seneca-workflow"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,0,4,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-couchbase-store"",""seneca-couchbase-store"")",FAIL,"=HYPERLINK(""https://github.com/davidmarkclements/seneca-couchbase-store"",""davidmarkclements/seneca-couchbase-store"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,2,1,1
"=HYPERLINK(""https://www.npmjs.com/package/seneca-crypto-sign"",""seneca-crypto-sign"")",FAIL,"=HYPERLINK(""https://github.com/nherment/seneca-crypto-sign"",""nherment/seneca-crypto-sign"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,2,0,3
"=HYPERLINK(""https://www.npmjs.com/package/seneca-couchdb-changes"",""seneca-couchdb-changes"")",FAIL,"=HYPERLINK(""https://github.com/AdrianRossouw/seneca-couchdb-changes"",""AdrianRossouw/seneca-couchdb-changes"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [check_default] [version_codeconduct] ,2,0,1
"=HYPERLINK(""https://www.npmjs.com/package/seneca-linkedin-auth"",""seneca-linkedin-auth"")",FAIL,"=HYPERLINK(""https://github.com/Concorda/seneca-linkedin-auth"",""Concorda/seneca-linkedin-auth"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,2,1,1
"=HYPERLINK(""https://www.npmjs.com/package/seneca-neo4j-store"",""seneca-neo4j-store"")",FAIL,"=HYPERLINK(""https://github.com/piccoloaiutante/seneca-neo4j-store"",""piccoloaiutante/seneca-neo4j-store"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,2,0,1
"=HYPERLINK(""https://www.npmjs.com/package/seneca-activemq-transport"",""seneca-activemq-transport"")",FAIL,"=HYPERLINK(""https://github.com/LucaLanziani/seneca-activemq-transport"",""LucaLanziani/seneca-activemq-transport"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,1,3,1
"=HYPERLINK(""https://www.npmjs.com/package/seneca-googledata-store"",""seneca-googledata-store"")",FAIL,"=HYPERLINK(""https://github.com/jrochenrfm/seneca-googledata-store"",""jrochenrfm/seneca-googledata-store"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,1,3,1
"=HYPERLINK(""https://www.npmjs.com/package/http-salestax"",""http-salestax"")",FAIL,"=HYPERLINK(""https://github.com/nherment/http-seneca"",""nherment/http-seneca"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,0,2,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/redshift72/seneca"",""redshift72/seneca"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_pkgjson] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/chico/seneca-transport-example"",""chico/seneca-transport-example"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,2,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/e-jigsaw/seneca-sample"",""e-jigsaw/seneca-sample"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/SenecaCDOT-BigBlueButton/SenecaBBB-v1"",""SenecaCDOT-BigBlueButton/SenecaBBB-v1"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_pkgjson] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/CaptGreg/SenecaOOP244-attic"",""CaptGreg/SenecaOOP244-attic"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,1,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/CloudScorpion/Seneca"",""CloudScorpion/Seneca"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/deone/seneca"",""deone/seneca"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/omarish/seneca"",""omarish/seneca"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-mail-dbtemplate"",""seneca-mail-dbtemplate"")",FAIL,"=HYPERLINK(""https://github.com/mirceaalexandru/seneca-mail-dbtemplate"",""mirceaalexandru/seneca-mail-dbtemplate"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,1,0,0
"=HYPERLINK(""https://www.npmjs.com/package/StripeService"",""StripeService"")",FAIL,"=HYPERLINK(""https://github.com/brianmcguinty/seneca_modles"",""brianmcguinty/seneca_modles"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/bbowers-smi/smiprojects"",""bbowers-smi/smiprojects"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_pkgjson] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-ng-card"",""seneca-ng-card"")",FAIL,"=HYPERLINK(""https://github.com/rjrodger/seneca-ng-card"",""rjrodger/seneca-ng-card"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,1,0,1
"=HYPERLINK(""https://www.npmjs.com/package/seneca-experiments"",""seneca-experiments"")",FAIL,"=HYPERLINK(""https://github.com/roylines/seneca-experiments"",""roylines/seneca-experiments"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,0,0,8
"=HYPERLINK(""https://www.npmjs.com/package/seneca-error-test"",""seneca-error-test"")",FAIL,"=HYPERLINK(""https://github.com/senecajs/seneca-error-test"",""senecajs/seneca-error-test"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,1,0,1
"=HYPERLINK(""https://www.npmjs.com/package/seneca-echo"",""seneca-echo"")",FAIL,"=HYPERLINK(""https://github.com/rjrodger/seneca-echo"",""rjrodger/seneca-echo"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,0,0,1
"=HYPERLINK(""https://www.npmjs.com/package/seneca-redis"",""seneca-redis"")",FAIL,"=HYPERLINK(""https://github.com/chico/seneca-redis"",""chico/seneca-redis"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/F-I-D-O/senecak"",""F-I-D-O/senecak"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
